pos_x,pos_y,rotation,side,designator,mpn,pack,footprint,value,mount_type
420.38515,-252.7302,0.0,top,SW60,,,SW_Cherry_MX_PCB,NP 1,tht
458.48515,-252.7302,0.0,top,SW61,,,SW_Cherry_MX_PCB,NP 3,tht
82.24765,-252.7302,0.0,top,SW62,,,SW_Cherry_MX_PCB,SCROLL UP,tht
101.29765,-271.7802,0.0,top,SW63,,,SW_Cherry_MX_PCB,->,tht
163.21185,-252.7314,0.0,top,SW64,,,SW_Cherry_MX_PCB_1.00u,> <,tht
220.36015,-252.7302,0.0,top,SW65,,,SW_Cherry_MX_PCB,C,tht
258.46015,-252.7302,0.0,top,SW66,,,SW_Cherry_MX_PCB,B,tht
277.51015,-252.7302,0.0,top,SW67,,,SW_Cherry_MX_PCB,N,tht
296.56015,-252.7302,0.0,top,SW68,,,SW_Cherry_MX_PCB,M,tht
334.66015,-252.7302,0.0,top,SW69,,,SW_Cherry_MX_PCB,. .,tht
329.89765,-195.5802,0.0,top,SW7,,,SW_Cherry_MX_PCB,) 0,tht
377.52265,-252.7302,0.0,top,SW70,,,SW_Cherry_MX_PCB_1.50u,RH SHIFT,tht
439.43515,-252.7302,0.0,top,SW71,,,SW_Cherry_MX_PCB,NP 2,tht
477.54345,-252.7314,0.0,top,SW72,,,SW_Cherry_MX_PCB_3.00u_90deg,FIELD+,tht
82.24765,-271.7802,0.0,top,SW73,,,SW_Cherry_MX_PCB,LH <-,tht
151.30535,-271.7818,0.0,top,SW74,,,SW_Cherry_MX_PCB_2.25u,ALT,tht
182.26015,-252.7302,0.0,top,SW75,,,SW_Cherry_MX_PCB,Z,tht
201.31015,-252.7302,0.0,top,SW76,,,SW_Cherry_MX_PCB,X,tht
239.41015,-252.7302,0.0,top,SW77,,,SW_Cherry_MX_PCB,V,tht
263.22645,-271.7818,0.0,top,SW78,,,SW_Cherry_MX_PCB,SPACE,tht
315.61015,-252.7302,0.0,top,SW79,,,SW_Cherry_MX_PCB,", ,",tht
367.99765,-195.5802,0.0,top,SW8,,,SW_Cherry_MX_PCB,+ =,tht
353.71015,-252.7302,0.0,top,SW80,,,SW_Cherry_MX_PCB,? /,tht
372.76625,-271.7818,0.0,top,SW81,,,SW_Cherry_MX_PCB_2.00u,FIELD EXIT,tht
410.86705,-271.7818,0.0,top,SW82,,,SW_Cherry_MX_PCB_2.00u,NP 0,tht
448.96785,-271.7818,0.0,top,SW83,,,SW_Cherry_MX_PCB_2.00u,NP .,tht
430.16765,-195.5802,0.0,top,SW9,,,SW_Cherry_MX_PCB_1.75u,* +,tht
293.06765,-172.071875,180.0,top,U1,,,Teensy41,Teensy4.1,tht
373.07765,-169.531875,90.0,top,U2,,,Converter_DCDC_TRACO_TSR2-24xxN_TSR2-24xxxN_THT,TSR 2-2450,tht
414.98765,-160.641875,0.0,top,U3,,,DIP-20_W7.62mm,74HCT245,tht
399.74765,-168.261875,0.0,top,U4,,,DIP-14_W7.62mm,74HCT125,tht
